1719, neg, 0.8478281198102516
2887, pos, 0.9181910255255215
6894, pos, 0.5365786909639318
7928, pos, 0.9229210373862182
994, neg, 0.5231385374439547
390, pos, 0.9176060179443636
9184, neg, 0.9990599379441972
192, neg, 0.9376680616918222
1462, neg, 0.5363586853037402
3152, pos, 0.9464121811165926
3585, neg, 0.5733701439609924
1298, neg, 0.999999792828497
10816, neg, 0.9996719619304943
10002, pos, 0.9998780128421534
9463, pos, 0.9998322365568113
1528, neg, 0.5190939416100293
1725, neg, 0.9848389322279127
6448, pos, 0.9148810231421753
11872, neg, 0.9478463362151179
1019, neg, 0.7104171185058417
7473, neg, 0.9464764352062548
9476, pos, 0.9834728733599118
11786, neg, 0.9999912141265093
7838, pos, 0.6568936348789874
11435, pos, 0.9809572249562791
3941, pos, 0.8005021960712857
1129, neg, 0.9999997032321503
7328, pos, 0.9994537237642713
2897, neg, 0.8928752253154856
11910, pos, 0.8337313139360003
2057, pos, 0.6481685034317038
8324, neg, 0.7948660579603514
8272, neg, 0.9701297896659732
9414, pos, 0.8861185015725207
10819, neg, 1.0
7573, neg, 0.9999999991746336
7539, neg, 0.7425804600624475
10754, pos, 0.9999885526110956
7439, neg, 0.9993257629344408
4253, neg, 0.7506342356556049
11554, neg, 0.9036729544321216
11068, pos, 0.8411438523707029
6661, neg, 0.5405705863036027
7231, pos, 0.9999451613136497
1433, pos, 0.9998020104951021
6839, neg, 0.9999776357153412
5676, pos, 0.6166424291216529
1682, neg, 0.9258168259000108
7873, neg, 0.7362278370925428
3722, neg, 0.990250137612232
11566, neg, 0.9999999999899956
7334, neg, 0.9999953971096351
11538, pos, 0.8920400418969247
9094, neg, 0.9834525066372368
5904, neg, 0.9901485138680844
2127, pos, 0.9996771184864814
6921, pos, 0.9196085591822193
7234, pos, 0.9079154161679482
4289, neg, 0.9799132455161793
2541, neg, 0.9100818995080501
1561, pos, 0.5760474186960516
1221, neg, 0.9267568923744075
4519, neg, 0.8687073835739156
8654, neg, 0.7251570433773751
6751, neg, 0.9960426821197294
9825, neg, 0.5752969979085119
7404, pos, 0.8583254184302288
300, neg, 0.9990371278015373
11219, pos, 0.8862237223882224
10284, neg, 0.623441499414705
3577, neg, 0.7137262890611158
5111, pos, 0.9191688742875859
9547, neg, 0.9850910322739446
3403, neg, 0.9242007872679904
9634, pos, 0.979073758899649
5182, pos, 0.9851198592464873
9143, pos, 0.5647038754084757
1549, pos, 0.9710330575157079
7073, neg, 0.9999535119235469
7634, pos, 0.664834363823572
7290, pos, 0.856709277950813
6279, pos, 0.8713409548701323
8236, neg, 0.9533784577779739
11356, pos, 0.9189127692971589
4589, pos, 0.9130259360249248
2111, pos, 0.9666938707133313
3366, neg, 0.9360743351987043
11215, pos, 0.98883930766637
2731, neg, 0.9996900722121259
3557, neg, 0.8527501493494893
4798, neg, 0.601882228798135
6003, neg, 0.9880653472463532
6486, neg, 0.5047092390799487
1226, neg, 0.7381256665484662
2413, neg, 0.9620789002637017
10278, pos, 1.0
11774, neg, 0.8463363933339156
11139, pos, 0.8466493544477486
3554, neg, 0.9043846258678944
6060, neg, 0.9956145162003069
800, neg, 0.9998773351241396
9460, neg, 0.9833442020441431
385, pos, 0.9999999434095359
3269, pos, 0.7162379004212531
9693, neg, 0.9895336304037134
11899, neg, 0.8007804194140407
651, neg, 0.8474807210529336
795, neg, 0.9230478691227699
2387, neg, 0.6111207915419509
8451, neg, 0.7901004371993501
5099, neg, 0.9999978432629698
4212, pos, 0.9732740111575406
9041, pos, 0.922906654463721
331, pos, 0.9999387106190278
8645, neg, 0.8347065172025214
5604, pos, 0.9964908054979076
2077, neg, 0.914965145319163
4295, neg, 0.9998426588267123
2372, neg, 0.9902065552679303
9590, neg, 0.9999983354437274
6288, neg, 0.5599582164560212
6546, pos, 0.8819561217662737
5630, neg, 0.8717856740739105
2934, pos, 0.9184364688829362
4625, pos, 0.9916935932298981
1627, neg, 0.9590609559867406
5998, neg, 0.7882171382703153
1699, pos, 0.9993991153514478
822, pos, 0.7450219219276311
7052, pos, 0.9312954114270836
7325, pos, 0.9036432853393015
4330, pos, 0.5220700928036877
8771, neg, 0.9810267376615467
7603, neg, 0.6366686085432788
6550, pos, 0.8330277619086571
9417, neg, 0.9999999899237082
3486, neg, 0.9571470209362113
8184, pos, 0.9953385911787944
2774, pos, 0.7979261002457991
4772, pos, 0.8978882524792199
8359, neg, 0.9994474659220145
7217, neg, 0.9979827207347605
10488, neg, 0.740232019655763
6426, pos, 0.9998859492442613
9149, neg, 0.527806157017483
1496, neg, 0.5568782373638216
195, neg, 0.7584979580318534
7668, neg, 0.9301139108419645
1691, neg, 0.6714592508125494
856, neg, 0.9539692527237918
7757, pos, 0.5118012925388137
1419, neg, 0.9943704672154645
5700, neg, 1.0
4917, pos, 0.9999901373489376
8180, neg, 0.9967434256059523
3607, neg, 0.9830110787522451
4354, pos, 0.8205235383925786
11827, neg, 0.9996438888055672
4941, neg, 0.9302856289981034
11323, pos, 0.6826243429164153
5459, pos, 0.7466882374110159
1596, pos, 0.9464462443935416
10951, neg, 0.7240876507591244
9044, neg, 0.9958800442943525
9343, neg, 0.9851510135560566
1729, neg, 0.9999999878834842
5350, pos, 0.9421816606877318
5807, neg, 0.981570748824234
8376, pos, 0.9999887981812065
10875, pos, 0.9999999992596713
6507, pos, 0.999937891639995
10579, pos, 0.8186932466537731
3395, pos, 0.9175703160962576
8883, neg, 0.9542125486354036
3058, neg, 0.8126937232170947
948, neg, 0.6015173977296681
9084, pos, 0.9967098017055551
2799, pos, 0.999823882439951
7845, pos, 0.999675673788662
10056, neg, 0.670205735535727
2517, neg, 0.9941232536355405
7036, neg, 0.9650153335770673
9058, pos, 0.9134555687302424
3455, pos, 0.6656647125892042
1205, neg, 0.7049794667694045
7183, neg, 0.6131452916226303
11758, pos, 1.0
4804, pos, 0.9999461186704204
652, pos, 0.9580087286267531
4039, pos, 0.8975693882279108
9182, pos, 0.9999441269404006
4839, neg, 0.5750055077300065
11023, pos, 0.9618940200440854
4084, neg, 0.9988750786088892
6740, neg, 0.9739827433188922
8563, pos, 0.5430781312795421
11010, neg, 0.6236858278725931
477, neg, 0.9999998365608596
624, neg, 0.6152855877113842
11691, neg, 0.9583412521200214
5319, neg, 1.0
